Date,Open,High,Low,Close,Adj Close,Volume
1999-01-22,0.437500,0.488281,0.388021,0.410156,0.376237,271468800
1999-01-25,0.442708,0.458333,0.410156,0.453125,0.415652,51048000
1999-01-26,0.458333,0.467448,0.411458,0.417969,0.383404,34320000
1999-01-27,0.419271,0.429688,0.395833,0.416667,0.382210,24436800
1999-01-28,0.416667,0.419271,0.412760,0.415365,0.381015,22752000
1999-01-29,0.415365,0.416667,0.395833,0.395833,0.363098,24403200
1999-02-01,0.395833,0.406250,0.395833,0.403646,0.370265,15470400
1999-02-02,0.395833,0.406250,0.360677,0.372396,0.341600,26409600
1999-02-03,0.367188,0.385417,0.364583,0.380208,0.348766,7512000
1999-02-04,0.385417,0.411458,0.380208,0.401042,0.367877,18192000
1999-02-05,0.407552,0.416667,0.397135,0.412760,0.378626,13684800
1999-02-08,0.415365,0.416667,0.398438,0.398438,0.365488,15408000
1999-02-09,0.406250,0.408854,0.377604,0.382813,0.351155,8697600
1999-02-10,0.382813,0.393229,0.372396,0.378906,0.347571,14822400
1999-02-11,0.380208,0.427083,0.380208,0.411458,0.377431,13224000
1999-02-12,0.416667,0.437500,0.416667,0.434896,0.398931,10972800
1999-02-16,0.442708,0.460938,0.393229,0.437500,0.401320,21100800
1999-02-17,0.427083,0.432292,0.406250,0.414063,0.379821,6772800
1999-02-18,0.427083,0.432292,0.408854,0.420573,0.385793,7070400
1999-02-19,0.416667,0.442708,0.411458,0.434896,0.398931,7536000
1999-02-22,0.442708,0.447917,0.414063,0.437500,0.401320,20524800
1999-02-23,0.447917,0.467448,0.421875,0.458333,0.420430,13809600
1999-02-24,0.526042,0.546875,0.483073,0.494792,0.453874,61276800
1999-02-25,0.515625,0.531250,0.471354,0.479167,0.439541,14913600
1999-02-26,0.484375,0.500000,0.453125,0.457031,0.419236,17260800
1999-03-01,0.468750,0.479167,0.437500,0.459635,0.421624,9216000
1999-03-02,0.458333,0.460938,0.447917,0.455729,0.418041,5524800
1999-03-03,0.458333,0.458333,0.421875,0.424479,0.389376,6139200
1999-03-04,0.445313,0.447917,0.411458,0.415365,0.381015,5736000
1999-03-05,0.419271,0.440104,0.419271,0.438802,0.402514,7876800
1999-03-08,0.427083,0.458333,0.419271,0.445313,0.408487,7588800
1999-03-09,0.444010,0.466146,0.444010,0.459635,0.421624,14318400
1999-03-10,0.466146,0.466146,0.445313,0.451823,0.414458,23534400
1999-03-11,0.444010,0.451823,0.432292,0.432292,0.396542,5428800
1999-03-12,0.434896,0.434896,0.416667,0.424479,0.389376,9076800
1999-03-15,0.434896,0.447917,0.432292,0.442708,0.406097,10881600
1999-03-16,0.445313,0.450521,0.424479,0.428385,0.392959,7915200
1999-03-17,0.432292,0.440104,0.420573,0.430990,0.395348,5136000
1999-03-18,0.432292,0.442708,0.421875,0.436198,0.400125,4632000
1999-03-19,0.434896,0.450521,0.434896,0.437500,0.401320,10531200
1999-03-22,0.446615,0.447917,0.424479,0.424479,0.389376,3667200
1999-03-23,0.427083,0.427083,0.390625,0.398438,0.365488,16396800
1999-03-24,0.395833,0.398438,0.380208,0.395833,0.363098,6086400
1999-03-25,0.394531,0.416667,0.393229,0.401042,0.367877,4032000
1999-03-26,0.406250,0.437500,0.406250,0.436198,0.400125,8827200
1999-03-29,0.449219,0.459635,0.441406,0.449219,0.412070,6595200
1999-03-30,0.450521,0.454427,0.408854,0.411458,0.377431,6950400
1999-03-31,0.424479,0.445313,0.404948,0.440104,0.403708,15360000
1999-04-01,0.440104,0.442708,0.419271,0.427083,0.391764,3043200
1999-04-05,0.421875,0.432292,0.411458,0.414063,0.379821,9864000
1999-04-06,0.417969,0.419271,0.395833,0.403646,0.370265,6969600
1999-04-07,0.406250,0.440104,0.403646,0.437500,0.401320,8928000
1999-04-08,0.440104,0.458333,0.434896,0.445313,0.408487,13012800
1999-04-09,0.447917,0.447917,0.434896,0.437500,0.401320,4862400
1999-04-12,0.432292,0.432292,0.411458,0.419271,0.384598,3331200
1999-04-13,0.427083,0.427083,0.395833,0.402344,0.369071,3614400
1999-04-14,0.401042,0.410156,0.390625,0.390625,0.358321,4828800
1999-04-15,0.401042,0.401042,0.390625,0.401042,0.367877,3585600
1999-04-16,0.398438,0.420573,0.398438,0.414063,0.379821,3892800
