Date,Close/Last,Volume,Open,High,Low
01/25/2024,$167.42,7088245,$171.06,$171.53,$166.83
01/24/2024,$170.07,15100360,$171.29,$172.90,$168.54
01/23/2024,$174.34,9459441,$174.84,$176.57,$174.26
01/22/2024,$174.83,6850732,$174.00,$176.65,$173.62
01/19/2024,$173.65,13345820,$170.90,$175.16,$170.24
01/18/2024,$166.91,6583726,$164.67,$167.38,$163.18
01/17/2024,$162.415,4079212,$162.56,$162.92,$160.29
01/16/2024,$163.88,6682863,$164.40,$165.48,$162.6008
01/12/2024,$164.87,4205204,$166.66,$167.21,$163.89
01/11/2024,$165.60,5635776,$167.16,$167.88,$165.03
01/10/2024,$167.25,4045246,$168.50,$168.52,$165.11
01/09/2024,$168.63,5018646,$166.00,$170.52,$166.00
01/08/2024,$168.54,5717461,$165.21,$168.67,$164.60
01/05/2024,$165.10,3087213,$164.90,$166.23,$164.15
01/04/2024,$164.465,6445742,$162.50,$165.71,$162.40
01/03/2024,$166.74,5874964,$167.99,$168.50,$166.211
01/02/2024,$169.26,5652458,$168.85,$169.925,$167.41
12/29/2023,$170.46,2920688,$171.54,$171.70,$169.92
12/28/2023,$171.72,3023027,$172.00,$172.31,$170.71
12/27/2023,$171.23,3264990,$171.22,$171.62,$170.33
12/26/2023,$170.81,3202291,$168.94,$171.53,$168.45
12/22/2023,$168.24,3492393,$167.26,$168.9223,$166.82
12/21/2023,$166.81,4040341,$166.78,$167.57,$165.67
12/20/2023,$165.18,5098714,$168.05,$168.59,$165.07
12/19/2023,$168.50,4379410,$168.26,$168.90,$167.08
12/18/2023,$167.42,5015234,$168.45,$168.97,$165.86
12/15/2023,$168.64,16337400,$170.21,$171.09,$167.7401
12/14/2023,$168.78,11428510,$163.67,$169.215,$163.16
12/13/2023,$161.81,5940939,$158.02,$162.28,$157.955
12/12/2023,$157.92,4714513,$159.90,$159.90,$157.44
12/11/2023,$159.97,7585468,$158.57,$161.23,$157.99
12/08/2023,$157.03,4732348,$157.29,$158.32,$156.285
12/07/2023,$157.68,6495354,$156.84,$158.69,$154.68
12/06/2023,$156.05,4952260,$159.13,$159.61,$155.95
12/05/2023,$157.25,4935654,$156.46,$157.74,$154.84
12/04/2023,$157.42,6571960,$154.58,$157.54,$154.02
12/01/2023,$155.21,4095482,$153.11,$155.31,$151.91
11/30/2023,$152.71,6641361,$154.68,$154.71,$151.27
11/29/2023,$153.20,3647300,$154.80,$155.85,$152.95
11/28/2023,$152.90,3883801,$152.11,$153.03,$151.42
11/27/2023,$152.60,4130717,$152.57,$153.35,$151.40
11/24/2023,$153.59,1604823,$154.32,$154.4252,$153.16
11/22/2023,$153.93,3159895,$154.50,$156.16,$153.28
11/21/2023,$153.43,3877626,$154.66,$154.66,$152.47
11/20/2023,$155.54,5836927,$154.02,$156.28,$153.95
11/17/2023,$154.62,7524305,$152.30,$155.50,$151.90
11/16/2023,$151.89,5599386,$151.96,$152.99,$150.81
11/15/2023,$151.87,5956977,$151.01,$153.64,$150.15
11/14/2023,$149.93,7051748,$150.22,$151.10,$148.91
11/13/2023,$145.87,4345362,$146.23,$146.405,$145.19
11/10/2023,$147.19,7214782,$144.99,$147.58,$143.08
11/09/2023,$143.27,7061219,$145.93,$146.50,$143.17
11/08/2023,$145.22,6901416,$146.44,$146.83,$144.465
11/07/2023,$146.59,5193010,$146.80,$147.24,$145.51
11/06/2023,$147.50,6601403,$149.58,$150.204,$146.61
11/03/2023,$150.23,5818945,$149.30,$151.59,$149.08
11/02/2023,$147.31,6297931,$144.94,$147.81,$144.50
11/01/2023,$143.17,7503183,$142.64,$143.31,$140.815
10/31/2023,$142.01,6570280,$140.80,$143.04,$140.03
10/30/2023,$140.50,6640802,$140.872,$141.41,$139.48
10/27/2023,$143.12,5327541,$144.88,$145.0906,$142.35
10/26/2023,$144.01,7888829,$142.17,$146.63,$142.01
10/25/2023,$141.79,12349210,$141.42,$144.59,$140.13
10/24/2023,$146.92,7024355,$146.84,$147.61,$145.95
10/23/2023,$146.32,5398179,$147.28,$148.68,$146.01
10/20/2023,$147.81,5391732,$151.42,$151.81,$147.61
10/19/2023,$150.94,6041145,$152.84,$153.46,$150.47
10/18/2023,$151.82,4837519,$152.92,$154.03,$151.45
10/17/2023,$154.26,5098968,$152.82,$154.91,$151.89
10/16/2023,$154.30,4872249,$153.36,$154.725,$153.09
10/13/2023,$152.75,4319208,$155.32,$155.48,$152.195
10/12/2023,$155.00,5643258,$158.04,$158.27,$154.23
10/11/2023,$157.33,4452444,$156.32,$158.27,$155.74
10/10/2023,$157.66,3657353,$156.72,$159.22,$156.28
10/09/2023,$156.72,2747012,$155.83,$156.84,$154.695
10/06/2023,$157.00,5016308,$154.27,$158.10,$153.56
10/05/2023,$155.11,4389286,$158.46,$159.16,$154.7801
10/04/2023,$157.97,4129857,$157.66,$158.48,$156.49
10/03/2023,$157.25,3510651,$158.11,$160.40,$156.34
10/02/2023,$159.95,2922379,$159.51,$160.64,$157.83
09/29/2023,$159.01,3664791,$160.84,$161.16,$158.31
09/28/2023,$159.09,4271372,$158.14,$161.375,$158.07
09/27/2023,$158.14,4231071,$159.25,$159.51,$155.89
09/26/2023,$157.96,4164141,$159.61,$159.715,$157.37
09/25/2023,$160.90,3107793,$159.95,$160.92,$159.2331
09/22/2023,$160.31,3715338,$161.82,$162.0503,$160.21
09/21/2023,$160.40,4493118,$160.39,$162.90,$160.35
09/20/2023,$162.10,5036116,$163.98,$164.58,$161.00
09/19/2023,$163.14,3244356,$162.46,$163.51,$161.408
09/18/2023,$162.83,3180098,$162.00,$163.59,$161.76
09/15/2023,$162.62,9427916,$166.21,$166.50,$162.43
09/14/2023,$166.05,4071651,$166.42,$166.64,$163.64
09/13/2023,$164.36,3332041,$163.91,$165.535,$163.53
09/12/2023,$163.49,3739933,$164.67,$166.09,$163.43
09/11/2023,$165.84,3191988,$166.52,$166.69,$164.10
09/08/2023,$164.66,3301166,$165.11,$165.405,$163.82
09/07/2023,$164.71,6272137,$165.77,$166.38,$163.97
09/06/2023,$168.05,4244027,$169.70,$170.03,$166.90
09/05/2023,$169.74,2882213,$169.08,$170.90,$168.22
09/01/2023,$169.83,2611217,$169.98,$170.02,$168.53
08/31/2023,$168.06,6026550,$168.82,$170.3004,$168.00
08/30/2023,$169.23,5120446,$166.52,$170.27,$165.32
08/29/2023,$170.69,3981704,$168.08,$171.26,$167.74
08/28/2023,$168.70,3995144,$169.22,$169.92,$167.58
08/25/2023,$167.81,3947531,$166.49,$168.46,$164.695
08/24/2023,$165.59,6003381,$171.48,$171.48,$165.395
08/23/2023,$169.83,4152923,$163.9268,$170.50,$163.9268
08/22/2023,$167.11,3035656,$169.63,$169.63,$166.15
08/21/2023,$167.95,3941844,$166.73,$168.58,$166.09
08/18/2023,$166.49,4456135,$164.57,$166.84,$164.17
08/17/2023,$165.76,3987752,$165.72,$167.16,$165.22
08/16/2023,$165.72,4558390,$167.59,$168.57,$165.295
08/15/2023,$168.16,3920921,$169.77,$170.16,$167.62
08/14/2023,$170.48,5933710,$166.20,$170.61,$165.70
08/11/2023,$166.20,5454824,$165.79,$166.37,$164.6421
08/10/2023,$167.56,4975328,$168.65,$170.54,$166.93
08/09/2023,$167.27,4701612,$166.72,$168.98,$166.365
08/08/2023,$166.73,4628036,$167.30,$167.42,$164.43
08/07/2023,$168.96,4315754,$169.37,$169.82,$166.935
08/04/2023,$168.44,6052788,$169.60,$170.88,$167.11
08/03/2023,$171.80,4517386,$170.45,$172.26,$169.64
08/02/2023,$172.44,6917229,$176.25,$176.675,$171.71
08/01/2023,$178.37,4030712,$179.00,$179.47,$177.6855
07/31/2023,$180.00,4065391,$178.51,$180.40,$178.325
07/28/2023,$178.37,7541197,$178.50,$179.53,$176.93
07/27/2023,$177.72,8300542,$178.31,$181.1362,$176.24
07/26/2023,$176.00,11905070,$176.89,$177.70,$174.21
07/25/2023,$186.08,6267820,$185.00,$188.12,$184.80
07/24/2023,$183.89,4318723,$184.58,$185.75,$183.30
07/21/2023,$184.32,17251740,$182.00,$185.57,$181.355
07/20/2023,$179.92,7154611,$180.65,$182.17,$179.28
07/19/2023,$183.67,3686040,$183.59,$184.68,$183.03
07/18/2023,$183.68,3040587,$182.44,$184.20,$181.00
07/17/2023,$183.40,3918501,$179.29,$184.26,$178.7201
07/14/2023,$180.85,3701290,$181.61,$183.03,$180.325
07/13/2023,$183.12,4441186,$183.50,$184.01,$181.751
07/12/2023,$182.37,5708636,$181.01,$182.90,$180.01
07/11/2023,$178.82,2755827,$179.83,$179.97,$176.85
07/10/2023,$179.44,5563177,$174.58,$179.73,$174.56
07/07/2023,$173.70,4585392,$174.11,$177.07,$173.58
07/06/2023,$174.82,4555430,$173.70,$175.48,$173.08
07/05/2023,$176.53,3729345,$178.80,$178.855,$176.45
07/03/2023,$179.76,2006740,$180.17,$181.20,$177.62
06/30/2023,$180.02,6004384,$178.88,$180.54,$178.326
06/29/2023,$176.79,3704912,$175.93,$177.04,$174.41
06/28/2023,$174.96,3425399,$174.65,$176.38,$174.2775
06/27/2023,$176.31,6257767,$169.83,$176.57,$169.49
06/26/2023,$168.745,4899753,$168.49,$170.98,$168.02
06/23/2023,$167.68,8541837,$169.91,$170.28,$167.20
06/22/2023,$172.63,3608284,$170.00,$172.66,$169.81
06/21/2023,$170.48,4034292,$172.50,$173.595,$170.38
06/20/2023,$174.36,3516105,$174.94,$177.03,$173.43
06/16/2023,$176.76,10374680,$179.45,$179.83,$176.26
06/15/2023,$178.09,4224200,$176.24,$179.40,$175.89
06/14/2023,$177.12,4748485,$175.82,$178.27,$174.79
06/13/2023,$177.41,5408141,$176.56,$178.31,$174.32
06/12/2023,$174.04,4709261,$171.53,$174.275,$171.38
06/09/2023,$170.59,4179209,$173.43,$173.82,$169.48
06/08/2023,$172.23,3344038,$173.07,$173.84,$171.415
06/07/2023,$172.00,4422680,$171.17,$173.79,$170.45
06/06/2023,$170.36,4032555,$169.40,$171.54,$168.9035
06/05/2023,$170.26,5520407,$175.19,$175.19,$169.7695
06/02/2023,$175.23,4788025,$176.50,$176.625,$174.10
06/01/2023,$175.81,3955414,$175.87,$176.45,$172.90
05/31/2023,$173.88,8533952,$174.78,$175.80,$173.16
05/30/2023,$176.55,5677278,$177.83,$178.19,$175.03
05/26/2023,$176.29,8323156,$171.32,$177.05,$170.67
05/25/2023,$169.62,7747221,$165.00,$170.51,$163.60
05/24/2023,$167.07,7502471,$166.94,$168.51,$166.19
05/23/2023,$169.74,5601445,$169.79,$170.74,$169.22
05/22/2023,$170.86,3334026,$169.77,$171.11,$169.05
05/19/2023,$170.11,4790622,$170.59,$170.99,$168.94
05/18/2023,$169.81,4916286,$166.32,$170.17,$166.08
05/17/2023,$165.34,4910377,$164.50,$165.67,$163.0748
05/16/2023,$163.38,4274097,$165.00,$166.05,$162.86
05/15/2023,$165.26,3789239,$161.39,$165.48,$160.63
05/12/2023,$161.88,2400809,$162.11,$162.96,$160.37
05/11/2023,$161.17,3320551,$162.27,$162.42,$159.94
05/10/2023,$163.05,4428851,$164.81,$165.00,$161.035
05/09/2023,$163.00,5736844,$162.23,$163.49,$162.01
05/08/2023,$164.22,3831469,$165.82,$166.60,$163.39
05/05/2023,$165.82,5494735,$161.46,$166.01,$161.21
05/04/2023,$162.30,4308975,$163.39,$163.87,$161.36
05/03/2023,$163.35,4398787,$164.92,$165.99,$163.27
05/02/2023,$163.94,7312375,$166.34,$167.4883,$162.79
05/01/2023,$166.68,4831344,$168.21,$168.30,$166.12
04/28/2023,$167.20,6575445,$164.85,$167.52,$164.85
04/27/2023,$165.27,6697905,$162.73,$165.61,$161.10
04/26/2023,$164.46,8647518,$170.97,$170.97,$163.655
04/25/2023,$169.39,7135959,$175.59,$176.04,$169.34
04/24/2023,$175.90,3360148,$177.14,$177.43,$175.3401
04/21/2023,$177.02,6791989,$175.60,$177.56,$174.86
04/20/2023,$176.62,4710817,$174.42,$178.31,$173.53
04/19/2023,$177.08,3093937,$179.13,$179.4638,$176.96
04/18/2023,$180.32,2774688,$181.01,$181.73,$179.20
04/17/2023,$180.05,2845828,$178.28,$180.55,$177.78
04/14/2023,$178.98,2741962,$178.91,$180.54,$177.25
04/13/2023,$179.11,3264278,$176.61,$179.88,$175.45
04/12/2023,$177.55,3559513,$181.20,$181.20,$177.22
04/11/2023,$179.87,3296864,$180.74,$181.38,$179.50
04/10/2023,$179.42,3488605,$176.95,$179.73,$176.205
04/06/2023,$178.12,3743004,$175.97,$179.23,$174.57
04/05/2023,$177.20,5904915,$179.49,$179.73,$175.12
04/04/2023,$180.40,4724858,$184.26,$184.67,$179.785
04/03/2023,$184.16,4143112,$185.33,$186.18,$182.72
03/31/2023,$186.01,4793263,$184.02,$186.30,$183.12
03/30/2023,$184.24,5535754,$182.00,$184.49,$181.86
03/29/2023,$181.04,5227056,$179.43,$181.872,$178.96
03/28/2023,$177.49,4061636,$176.37,$177.59,$174.25
03/27/2023,$177.05,4453284,$179.63,$179.81,$176.41
03/24/2023,$179.51,5345460,$179.83,$180.49,$177.655
03/23/2023,$180.28,5083351,$178.14,$181.89,$177.35
03/22/2023,$176.32,4738006,$177.37,$181.48,$176.26
03/21/2023,$178.41,4217471,$179.18,$180.66,$176.246
03/20/2023,$179.16,4964600,$175.88,$179.87,$175.52
03/17/2023,$175.71,12963340,$177.88,$179.09,$174.61
03/16/2023,$177.13,5028811,$173.46,$177.68,$172.80
03/15/2023,$174.39,4918346,$174.23,$175.125,$171.88
03/14/2023,$175.73,5034839,$175.95,$176.20,$172.83
03/13/2023,$173.89,5453565,$170.18,$175.83,$169.91
03/10/2023,$171.64,5929653,$175.00,$175.27,$170.98
03/09/2023,$173.44,4651329,$176.36,$177.91,$172.98
03/08/2023,$176.22,3805624,$173.605,$176.36,$173.045
03/07/2023,$172.06,3844102,$172.77,$174.00,$171.15
03/06/2023,$173.05,4090107,$175.29,$176.50,$172.80
03/03/2023,$175.68,4379301,$175.00,$175.95,$172.50
03/02/2023,$174.08,4551116,$171.13,$174.92,$170.11
03/01/2023,$172.17,4649847,$171.04,$172.43,$169.81
02/28/2023,$171.45,3674501,$169.95,$172.57,$169.355
02/27/2023,$170.74,3310192,$171.39,$172.02,$170.38
02/24/2023,$169.14,4118305,$169.35,$170.13,$167.80
02/23/2023,$171.82,4856743,$172.75,$173.02,$168.485
02/22/2023,$169.80,4577366,$171.02,$171.94,$168.76
02/21/2023,$170.76,7030305,$173.55,$174.91,$170.59
02/17/2023,$175.32,4060826,$175.18,$177.09,$174.48
02/16/2023,$176.08,4212375,$176.91,$178.3199,$175.42
02/15/2023,$178.50,3879696,$174.83,$178.71,$174.77
02/14/2023,$176.34,4179180,$175.16,$177.645,$173.37
02/13/2023,$176.71,3443194,$176.52,$177.80,$175.685
02/10/2023,$175.79,5466363,$173.86,$176.14,$173.11
02/09/2023,$174.99,5572007,$179.215,$180.50,$174.57
02/08/2023,$176.50,5657703,$181.79,$182.59,$176.47
02/07/2023,$183.49,4799857,$181.07,$184.27,$179.37
02/06/2023,$181.00,4385743,$180.51,$182.58,$179.44
02/03/2023,$182.29,5732193,$181.69,$185.2444,$181.585
02/02/2023,$184.72,11667110,$183.87,$185.45,$175.75
02/01/2023,$182.10,7835838,$177.00,$183.69,$176.76
01/31/2023,$177.21,5852445,$173.17,$177.30,$172.98
01/30/2023,$173.13,5048954,$172.34,$175.18,$172.21
01/27/2023,$175.24,6074904,$172.53,$177.31,$171.87
01/26/2023,$174.10,6287866,$175.27,$175.27,$171.79
01/25/2023,$175.04,6720689,$176.63,$178.21,$171.50
01/24/2023,$177.04,5351620,$176.75,$178.52,$175.34
01/23/2023,$178.17,7847635,$173.65,$179.02,$172.56
01/20/2023,$173.00,7569929,$172.44,$173.59,$169.7505
01/19/2023,$170.93,5995727,$173.375,$173.73,$169.62
01/18/2023,$173.76,5874261,$176.37,$177.32,$173.59
01/17/2023,$175.40,5659395,$178.80,$179.815,$175.30
01/13/2023,$179.01,3736703,$177.07,$179.11,$176.22
01/12/2023,$178.13,4325138,$179.72,$181.17,$176.99
01/11/2023,$178.87,5013866,$178.22,$179.05,$176.93
01/10/2023,$178.40,4267839,$176.63,$179.62,$175.825
01/09/2023,$176.68,5733948,$177.15,$180.38,$176.32
01/06/2023,$175.16,6725941,$169.62,$176.16,$167.42
01/05/2023,$166.93,6876953,$167.79,$170.04,$165.84
01/04/2023,$169.17,6285339,$165.295,$169.69,$165.295
01/03/2023,$163.21,4294135,$167.22,$167.65,$162.59
12/30/2022,$165.22,3249053,$163.69,$165.39,$162.21
12/29/2022,$165.02,4081576,$163.26,$166.04,$162.82
12/28/2022,$161.19,2998550,$163.61,$165.155,$160.83
12/27/2022,$163.78,3535587,$163.66,$164.59,$161.97
12/23/2022,$164.38,2597000,$163.03,$164.80,$162.278
12/22/2022,$164.70,7188736,$166.07,$166.52,$161.49
12/21/2022,$168.73,3632145,$167.00,$168.91,$166.50
12/20/2022,$166.09,3777633,$166.66,$167.78,$165.72
12/19/2022,$167.61,4507115,$169.63,$169.87,$166.05
12/16/2022,$169.55,10423640,$169.00,$170.05,$167.48
12/15/2022,$170.01,6008556,$173.53,$174.52,$169.09
12/14/2022,$175.82,5114590,$176.76,$179.81,$174.14
12/13/2022,$177.50,6951017,$182.13,$183.09,$175.87
12/12/2022,$177.48,5347045,$174.11,$177.57,$172.91
12/09/2022,$174.26,3966812,$175.96,$176.58,$174.12
12/08/2022,$176.36,3902683,$173.76,$176.52,$172.85
12/07/2022,$173.75,3242832,$172.53,$175.03,$172.25
12/06/2022,$174.34,4418072,$178.14,$178.16,$173.18
12/05/2022,$177.39,4875539,$176.74,$178.64,$175.34
12/02/2022,$177.66,3822916,$175.14,$177.99,$173.48
12/01/2022,$177.50,5479894,$180.04,$180.52,$176.205
11/30/2022,$180.46,9780330,$173.37,$180.51,$170.9745
11/29/2022,$172.98,3133977,$173.64,$174.355,$171.31
11/28/2022,$173.00,5358814,$175.705,$176.03,$172.375
11/25/2022,$177.07,1586355,$179.25,$179.285,$177.03
11/23/2022,$178.98,3939063,$177.00,$179.775,$176.50
11/22/2022,$177.22,4673774,$174.84,$177.31,$172.35
11/21/2022,$172.40,4703084,$174.42,$174.67,$172.27
11/18/2022,$175.18,5474821,$176.41,$176.80,$174.04
11/17/2022,$175.36,5339895,$170.68,$175.425,$170.63
11/16/2022,$173.46,7664877,$176.42,$176.42,$173.05
11/15/2022,$177.57,6601049,$182.05,$182.62,$176.805
11/14/2022,$177.44,5447319,$179.00,$181.12,$177.25
11/11/2022,$179.49,6911978,$175.05,$180.79,$173.40
11/10/2022,$174.69,9898204,$172.10,$175.19,$168.88
11/09/2022,$164.99,4800375,$166.39,$167.7348,$164.90
11/08/2022,$168.11,5112301,$167.44,$169.84,$165.76
11/07/2022,$165.69,4928538,$163.81,$166.295,$161.55
11/04/2022,$162.65,6690149,$161.608,$162.70,$158.42
11/03/2022,$156.52,4555398,$156.38,$158.61,$155.33
11/02/2022,$158.49,6924532,$163.26,$166.37,$158.28
11/01/2022,$162.90,4972344,$162.24,$163.43,$160.56
10/31/2022,$160.63,6298902,$160.40,$161.55,$159.26
10/28/2022,$161.36,6776114,$155.88,$161.69,$155.49
10/27/2022,$156.76,7050506,$159.80,$159.94,$155.43
10/26/2022,$157.87,12967120,$152.565,$161.155,$151.33
10/25/2022,$162.16,8611180,$161.61,$164.86,$161.19
10/24/2022,$161.65,5467592,$160.21,$161.99,$158.69
10/21/2022,$159.72,7706393,$155.41,$160.03,$153.94
10/20/2022,$153.72,6506398,$153.89,$156.78,$152.41
10/19/2022,$152.65,5060124,$150.63,$153.02,$149.86
10/18/2022,$151.51,4866554,$155.09,$155.98,$149.54
10/17/2022,$150.99,5936071,$152.00,$152.50,$149.525
10/14/2022,$148.34,7470795,$155.90,$156.09,$148.09
10/13/2022,$154.34,7913955,$147.61,$156.79,$145.97
10/12/2022,$151.55,4526084,$153.36,$153.80,$151.47
10/11/2022,$153.45,9526922,$154.61,$155.34,$151.40
10/10/2022,$156.79,6573631,$159.55,$159.609,$154.145
10/07/2022,$159.28,8306437,$164.02,$165.06,$158.61
10/06/2022,$166.54,4170977,$167.78,$169.15,$165.77
10/05/2022,$167.80,5262603,$164.32,$169.23,$163.47
10/04/2022,$165.15,7233204,$163.05,$165.74,$162.59
10/03/2022,$159.84,6668516,$157.41,$160.64,$156.08
09/30/2022,$154.78,6074755,$157.22,$158.80,$154.68
09/29/2022,$158.45,6698955,$160.82,$161.40,$156.125
09/28/2022,$162.80,4881502,$161.52,$163.64,$159.42
09/27/2022,$160.71,4261522,$162.23,$163.43,$159.30
09/26/2022,$160.46,4605809,$161.65,$163.20,$160.00
09/23/2022,$161.29,6936094,$161.22,$161.85,$158.30
09/22/2022,$162.62,5696227,$162.59,$164.56,$161.22
09/21/2022,$163.30,6639783,$166.53,$170.25,$163.19
09/20/2022,$166.06,5220240,$165.41,$166.90,$164.90
09/19/2022,$166.25,4929516,$163.58,$166.63,$163.52
09/16/2022,$165.26,13417760,$162.99,$165.93,$161.555
09/15/2022,$162.67,6105394,$164.22,$165.677,$161.72
09/14/2022,$165.26,4792610,$164.23,$166.33,$163.06
09/13/2022,$162.65,7928670,$166.079,$167.34,$162.00
09/12/2022,$170.58,5216774,$171.25,$171.52,$169.21
09/09/2022,$170.74,5196193,$169.43,$171.92,$169.355
09/08/2022,$168.41,5473412,$165.24,$168.54,$163.87
09/07/2022,$165.82,5332392,$163.67,$167.45,$163.48
09/06/2022,$163.10,5057183,$163.11,$165.79,$161.84
09/02/2022,$163.00,4466254,$168.00,$168.78,$162.38
09/01/2022,$166.16,5593828,$163.35,$166.47,$162.19
08/31/2022,$165.21,6489879,$166.87,$167.585,$164.02
08/30/2022,$166.74,5343296,$168.22,$168.85,$164.76
08/29/2022,$167.94,4625846,$169.94,$170.51,$167.76
08/26/2022,$169.49,6583677,$177.50,$177.93,$169.43
08/25/2022,$177.31,4349986,$173.645,$177.51,$173.25
08/24/2022,$172.19,3037795,$171.41,$172.59,$170.75
08/23/2022,$172.52,3663937,$170.34,$173.89,$170.28
08/22/2022,$171.44,4919101,$175.47,$175.47,$171.11
08/19/2022,$176.45,4569509,$176.96,$177.48,$175.12
08/18/2022,$178.46,4390566,$176.81,$180.33,$175.80
08/17/2022,$176.71,6869009,$180.61,$180.95,$174.8821
08/16/2022,$183.36,4541563,$184.80,$185.00,$182.40
08/15/2022,$185.40,2863352,$184.88,$185.65,$182.96
08/12/2022,$185.38,4161276,$183.18,$185.98,$183.04
08/11/2022,$182.06,3858267,$183.43,$185.67,$181.66
08/10/2022,$183.12,4276503,$181.45,$183.45,$179.39
08/09/2022,$177.71,5306376,$179.94,$180.20,$176.10
08/08/2022,$182.80,3547326,$182.50,$184.46,$181.13
08/05/2022,$184.30,3690099,$182.027,$184.67,$181.58
08/04/2022,$184.91,4533896,$183.77,$185.99,$183.2168
08/03/2022,$183.47,6201346,$178.01,$184.13,$177.86
08/02/2022,$177.22,4442669,$177.50,$179.93,$176.45
08/01/2022,$178.80,4865741,$177.94,$179.11,$176.75
07/29/2022,$178.89,6623999,$174.43,$179.27,$174.06
07/28/2022,$175.75,6468810,$171.92,$175.83,$169.5901
07/27/2022,$171.54,11623120,$166.78,$171.99,$165.57
07/26/2022,$160.84,6080565,$164.18,$164.18,$160.60
07/25/2022,$163.20,4201410,$163.80,$163.86,$161.27
07/22/2022,$163.90,5269888,$167.71,$167.71,$162.865
07/21/2022,$166.54,5466760,$165.98,$166.82,$163.68
07/20/2022,$165.33,5889233,$163.89,$167.1199,$162.54
07/19/2022,$164.64,5390809,$161.36,$165.68,$160.65
07/18/2022,$159.67,4088684,$161.72,$162.65,$159.02
07/15/2022,$160.54,7466135,$159.20,$160.71,$157.64
07/14/2022,$157.85,4758822,$154.13,$158.34,$152.96
07/13/2022,$154.29,3755644,$151.96,$155.21,$151.67
07/12/2022,$154.46,4085077,$155.97,$156.46,$153.70
07/11/2022,$153.56,4057877,$154.12,$155.02,$152.62
07/08/2022,$155.53,3467501,$152.74,$155.85,$152.15
07/07/2022,$154.69,5169441,$153.16,$155.3959,$153.16
07/06/2022,$150.81,5238201,$150.00,$152.04,$148.37
07/05/2022,$149.10,8486458,$145.73,$149.69,$144.4589
07/01/2022,$148.54,8740209,$150.35,$152.28,$147.02
06/30/2022,$153.65,6807948,$152.49,$155.07,$150.885
06/29/2022,$152.78,4348314,$152.44,$153.29,$150.94
06/28/2022,$154.16,4687615,$156.74,$158.99,$154.08
06/27/2022,$155.62,5762374,$156.99,$157.62,$155.13
06/24/2022,$155.95,6425872,$153.01,$156.13,$152.49
06/23/2022,$151.14,4318203,$152.83,$153.21,$149.25
06/22/2022,$152.60,4242955,$151.96,$153.94,$151.16
06/21/2022,$153.46,6283095,$151.82,$154.58,$151.73
06/17/2022,$150.20,11262460,$151.84,$153.21,$149.10
06/16/2022,$151.37,6843681,$151.52,$152.56,$150.20
06/15/2022,$155.92,5442107,$155.72,$157.913,$153.32
06/14/2022,$154.08,4772644,$155.15,$155.94,$153.035
06/13/2022,$153.53,7765182,$154.90,$156.93,$153.14
06/10/2022,$157.78,6510987,$159.16,$160.43,$157.68
06/09/2022,$161.58,5353309,$165.01,$166.73,$161.46
06/08/2022,$165.37,5112786,$169.75,$169.75,$164.77
06/07/2022,$169.85,4416228,$166.12,$170.08,$165.24
06/06/2022,$167.76,5603762,$173.65,$174.26,$167.38
06/03/2022,$172.33,4485724,$174.87,$175.495,$171.99
06/02/2022,$176.72,6521632,$174.00,$176.80,$172.39
06/01/2022,$174.42,4681603,$177.51,$177.59,$172.70
05/31/2022,$176.76,9408016,$176.74,$178.29,$173.81
05/27/2022,$177.97,5857983,$175.52,$178.3525,$175.52
05/26/2022,$174.13,4536813,$170.32,$174.83,$169.29
05/25/2022,$170.01,4712101,$168.085,$170.98,$167.01
05/24/2022,$167.86,5121676,$168.29,$169.48,$166.37
05/23/2022,$169.93,5384135,$170.27,$170.89,$168.23
05/20/2022,$169.81,6278490,$168.60,$170.295,$164.21
05/19/2022,$167.62,5399653,$169.86,$170.74,$167.16
05/18/2022,$170.30,5747202,$173.40,$174.91,$169.68
05/17/2022,$174.98,5851345,$172.10,$175.11,$171.32
05/16/2022,$168.50,3648952,$168.07,$170.14,$166.83
05/13/2022,$169.74,5329874,$168.41,$170.68,$167.58
05/12/2022,$165.90,5936179,$163.89,$166.45,$162.67
05/11/2022,$164.69,5892769,$166.73,$170.34,$164.24
05/10/2022,$168.24,7033254,$168.38,$170.84,$166.30
05/09/2022,$164.94,7929929,$166.11,$168.455,$164.10
05/06/2022,$167.45,5724984,$167.84,$170.08,$165.74
05/05/2022,$170.28,7740442,$174.40,$174.98,$168.65
05/04/2022,$176.23,10311500,$173.18,$176.87,$167.33
05/03/2022,$172.54,5438583,$173.88,$174.79,$172.00
05/02/2022,$174.00,5851582,$170.55,$174.12,$168.08
04/29/2022,$170.25,6698576,$174.04,$176.03,$169.93
04/28/2022,$175.85,8233639,$170.06,$176.88,$169.99
04/27/2022,$169.39,12570430,$160.55,$171.92,$160.50
04/26/2022,$168.44,9591653,$171.43,$172.49,$168.37
04/25/2022,$173.91,8737621,$173.06,$175.17,$171.67
04/22/2022,$173.31,6355869,$177.31,$177.63,$172.925
04/21/2022,$177.23,4734969,$181.36,$183.24,$176.77
04/20/2022,$179.42,4553809,$181.595,$183.66,$179.0801
04/19/2022,$179.06,4671970,$175.41,$179.3397,$175.23
04/18/2022,$176.56,3564025,$173.00,$177.58,$173.00
04/14/2022,$173.66,4578456,$174.905,$176.11,$173.53
04/13/2022,$175.11,5229054,$173.31,$175.49,$172.41
04/12/2022,$173.00,4550879,$175.415,$176.37,$172.39
